,Is_Holiday,Holiday_Type,OneHourSlot,Month,Year,Weekday,Trend_lag_1,Trend_lag_2,Trend_lag_24,Trend_lag_168,Trend_lag_336,Trend_lag_504,Trend_lag_672,Pred,Actual
4950,0,0,17,10,2023,4,54.932967047873404,55.1766316700916,57.0483152935709,54.7084465924735,60.347621297637154,62.89325469305431,62.479831636168726,53.0,54.63980640666779
4951,0,0,18,10,2023,4,54.63980640666779,54.932967047873404,57.005405026930056,54.09119050529096,59.85961230201183,62.50688218871901,62.74157642667271,52.0,54.283983782919314
4952,0,0,19,10,2023,4,54.283983782919314,54.63980640666779,56.97322033381455,53.41054306196873,59.25051454955356,62.022579046085646,62.97482236203111,51.0,53.8683417456191
4953,0,0,20,10,2023,4,53.8683417456191,54.283983782919314,56.95213478769703,52.68174237022441,58.52147970764795,61.41744787445071,63.17875801842125,51.0,53.40290764769482
4954,0,0,21,10,2023,4,53.40290764769482,53.8683417456191,56.94453259847464,51.92818223410975,57.691715933870825,60.69499028134612,63.3400776017972,50.0,52.9131524107023
4955,0,0,22,10,2023,4,52.9131524107023,53.40290764769482,56.95575367953183,51.190968529068506,56.79064576974879,59.89446373642318,63.44079793508433,49.0,52.44286402867164
4956,0,0,23,10,2023,4,52.44286402867164,52.9131524107023,56.9901202937358,50.52083434888648,55.86378969455944,59.06431871246631,63.48090223959658,48.0,52.03754434638108
4957,0,0,24,10,2023,4,52.03754434638108,52.44286402867164,57.04351982183037,49.952792854558766,54.95571793727805,58.23398076869525,63.4726264623507,48.0,51.74461436790538
4958,0,0,1,10,2023,5,51.74461436790538,52.03754434638108,57.11744846758474,49.493066646428,54.1041372252815,57.41299412060504,63.40479542870823,53.0,51.60209685963497
4959,0,0,2,10,2023,5,51.60209685963497,51.74461436790538,57.185963390932095,49.15959178437527,53.3231458077225,56.613023278695024,63.25975283036349,52.0,51.64760496592869
4960,0,0,3,10,2023,5,51.64760496592869,51.60209685963497,57.2209595045713,48.96556502959514,52.593262912324114,55.834563799426455,63.0133413231773,52.0,51.89259700144596
4961,0,0,4,10,2023,5,51.89259700144596,51.64760496592869,57.19910495008902,48.92375427765911,51.90282629361449,55.07695617689805,62.6703347110167,51.0,52.330862498962645
4962,0,0,5,10,2023,5,52.330862498962645,51.89259700144596,57.10289128401647,49.03200054026895,51.2515956057392,54.36406541256821,62.24176345859957,51.0,52.94699085239551
4963,0,0,6,10,2023,5,52.94699085239551,52.330862498962645,56.93951592447801,49.274704561295984,50.65392376494165,53.72612076241048,61.74956728714971,51.0,53.72621293887045
4964,0,0,7,10,2023,5,53.72621293887045,52.94699085239551,56.72681548645342,49.624818688748206,50.13361713713574,53.1821454564468,61.213946953702894,50.0,54.63165208032184
4965,0,0,8,10,2023,5,54.63165208032184,53.72621293887045,56.49697685473438,50.04722840617389,49.70482382460761,52.73787639274294,60.650115138744034,50.0,55.60569670633984
4966,0,0,9,10,2023,5,55.60569670633984,54.63165208032184,56.28142612709763,50.495592605962855,49.36488392028219,52.3866311048022,60.07018120864194,50.0,56.5787389956065
4967,0,0,10,10,2023,5,56.5787389956065,55.60569670633984,56.08789040859076,50.934709692792296,49.10057912745685,52.11181934208262,59.49284164231098,50.0,57.48986305508581
4968,0,0,11,10,2023,5,57.48986305508581,56.5787389956065,55.91364995296504,51.328974362433854,48.90547891099525,51.896694987878526,58.95508383840102,50.0,58.2944739528956
4969,0,0,12,10,2023,5,58.2944739528956,57.48986305508581,55.75055721619356,51.646934768191365,48.77200959416145,51.73350262252608,58.49172609453547,50.0,58.963215530142975
4970,0,0,13,10,2023,5,58.963215530142975,58.2944739528956,55.58145183235728,51.87528018874481,48.68461454632472,51.614196585313735,58.115364318195645,50.0,59.476889306733895
4971,0,0,14,10,2023,5,59.476889306733895,58.963215530142975,55.389565751852544,52.0018506658588,48.611530014513576,51.49104372617524,57.79234402896029,50.0,59.805317074012684
4972,0,0,15,10,2023,5,59.805317074012684,59.476889306733895,55.1766316700916,52.01831540275062,48.53103779648167,51.33108812956528,57.452766968095446,50.0,59.940800187866046
4973,0,0,16,10,2023,5,59.940800187866046,59.805317074012684,54.932967047873404,51.907116830439904,48.39408357426893,51.082682593115074,57.03216583048947,50.0,59.85387955542638
4974,0,0,17,10,2023,5,59.85387955542638,59.940800187866046,54.63980640666779,51.64741492693444,48.17517783479412,50.68586495785674,56.47338954841098,49.0,59.5387909986538
4975,0,0,18,10,2023,5,59.5387909986538,59.85387955542638,54.283983782919314,51.241236399405615,47.856671740995104,50.11155609537113,55.752282708392286,49.0,59.00006389202757
4976,0,0,19,10,2023,5,59.00006389202757,59.5387909986538,53.8683417456191,50.70931103824957,47.445055999823246,49.37065188275943,54.88530063482483,48.0,58.260193592917545
4977,0,0,20,10,2023,5,58.260193592917545,59.00006389202757,53.40290764769482,50.09918228504529,46.95679873668116,48.498688408781724,53.922177988718815,47.0,57.36480458729215
4978,0,0,21,10,2023,5,57.36480458729215,58.260193592917545,52.9131524107023,49.47224273682821,46.42853572364072,47.55201060799272,52.92177594195713,46.0,56.36312263002068
4979,0,0,22,10,2023,5,56.36312263002068,57.36480458729215,52.44286402867164,48.87620427736673,45.90125248943834,46.60096424710454,51.942093334227394,45.0,55.309258898039246
4980,0,0,23,10,2023,5,55.309258898039246,56.36312263002068,52.03754434638108,48.33364208148074,45.39926322976078,45.7040152625903,51.04085259515983,44.0,54.25297579997876
4981,0,0,24,10,2023,5,54.25297579997876,55.309258898039246,51.74461436790538,47.85121759134376,44.93376547397017,44.91325322286622,50.25870796720374,43.0,53.234899710010566
4982,0,0,1,10,2023,6,53.234899710010566,54.25297579997876,51.60209685963497,47.44337309102103,44.51118218516701,44.27465053249891,49.624755226777744,48.0,52.29031322439982
4983,0,0,2,10,2023,6,52.29031322439982,53.234899710010566,51.64760496592869,47.13596654302413,44.13954789656026,43.811812470412825,49.131055752062686,47.0,51.45080621900931
4984,0,0,3,10,2023,6,51.45080621900931,52.29031322439982,51.89259700144596,46.92312417279716,43.81160349529187,43.52364265091797,48.737707655664906,46.0,50.72296698158123
4985,0,0,4,10,2023,6,50.72296698158123,51.45080621900931,52.330862498962645,46.77242562012064,43.52774844266366,43.38512164714361,48.38849579022077,46.0,50.077068844561474
4986,0,0,5,10,2023,6,50.077068844561474,50.72296698158123,52.94699085239551,46.66087137412652,43.31279706539295,43.35933979433105,48.04705935324662,46.0,49.48171177882824
4987,0,0,6,10,2023,6,49.48171177882824,50.077068844561474,53.72621293887045,46.56491145539887,43.1908115839649,43.41472825125427,47.70862928358723,45.0,48.90746548302106
4988,0,0,7,10,2023,6,48.90746548302106,49.48171177882824,54.63165208032184,46.47204135834232,43.16764944689947,43.53034267761157,47.36653125877314,45.0,48.33014565487563
4989,0,0,8,10,2023,6,48.33014565487563,48.90746548302106,55.60569670633984,46.366229137184696,43.23449739549248,43.6848272167799,47.023746448258265,45.0,47.74431118608415
4990,0,0,9,10,2023,6,47.74431118608415,48.33014565487563,56.5787389956065,46.23906129044505,43.37373285747355,43.85646507647253,46.69609337794965,45.0,47.16482157127136
4991,0,0,10,10,2023,6,47.16482157127136,47.74431118608415,57.48986305508581,46.09725327290101,43.56169379689288,44.01540750953173,46.40515769533647,44.0,46.61913149888474
4992,0,0,11,10,2023,6,46.61913149888474,47.16482157127136,58.2944739528956,45.96262213048432,43.78458097824934,44.14835315414456,46.17800089826285,44.0,46.14647705656856
4993,0,0,12,10,2023,6,46.14647705656856,46.61913149888474,58.963215530142975,45.86142864442182,44.03188738822977,44.26527597968034,46.02107274213746,44.0,45.79727151434767
4994,0,0,13,10,2023,6,45.79727151434767,46.14647705656856,59.476889306733895,45.83798830831069,44.30727394277833,44.41319076145149,45.94023521593046,44.0,45.6148292959088
4995,0,0,14,10,2023,6,45.6148292959088,45.79727151434767,59.805317074012684,45.94803707625715,44.64033873538007,44.65614399350402,45.95478638647455,44.0,45.638241782083234
