,Is_Holiday,Holiday_Type,OneHourSlot,Month,Year,Weekday,Seasonal_lag_1,Seasonal_lag_2,Seasonal_lag_24,Seasonal_lag_168,Seasonal_lag_336,Seasonal_lag_504,Seasonal_lag_672,Pred,Actual
2684,0,0,7,7,2023,1,-36.52392434012236,-56.15019929567932,-4.039026640706028,-0.4710892427020806,-1.243182806697725,-3.005600334080424,-6.638842355700204,-7.0,-4.016919101401666
2685,0,0,8,7,2023,1,-4.016919101401666,-36.52392434012236,39.38088234139735,36.07930897996589,34.86644705963229,34.9073699255983,31.867046176765257,36.0,39.92784386679313
2686,0,0,9,7,2023,1,39.92784386679313,-4.016919101401666,140.2814929919519,147.71256715578718,148.85622861989336,142.2778223285423,150.08342845594353,131.0,139.61027001186562
2687,0,0,10,7,2023,1,139.61027001186562,39.92784386679313,87.09186857833762,95.20872273305322,104.13920084298232,104.07048268378706,96.72764776804551,84.0,85.82334883564647
2688,0,0,11,7,2023,1,85.82334883564647,139.61027001186562,30.95572256339782,35.26866728687161,36.04024778547819,34.68138200711361,31.09282308261597,30.0,30.43838423850872
2689,0,0,12,7,2023,1,30.43838423850872,85.82334883564647,-0.6358553746326463,-5.04946810986136,-3.330573220724834,1.4427010340268407,2.97358366218576,-3.0,0.3576518707467573
2690,0,0,13,7,2023,1,0.3576518707467573,30.43838423850872,13.897165117157378,15.945664219990348,16.39437327762383,15.026813407752346,9.16539559541442,12.0,13.809417061501948
2691,0,0,14,7,2023,1,13.809417061501948,0.3576518707467573,-3.8239397965105058,-0.8597463182627315,0.4310596311741193,-2.426838288647005,1.7887077799257551,-7.0,-4.079525901907586
2692,0,0,15,7,2023,1,-4.079525901907586,13.809417061501948,-7.515609071288147,-13.58472831802418,-15.948655366576237,-13.447037527490496,-7.455946755334378,-11.0,-6.186425528234264
2693,0,0,16,7,2023,1,-6.186425528234264,-4.079525901907586,-5.976665061771055,-8.20136270978837,-11.400323100993848,-9.574109009112329,-1.4257180996987762,-9.0,-6.601483213947217
2694,0,0,17,7,2023,1,-6.601483213947217,-6.186425528234264,-5.478876390503861,-7.774260805548644,-9.834799243701385,-4.385714192382729,-2.858271140155284,-8.0,-5.7781061016154265
2695,0,0,18,7,2023,1,-5.7781061016154265,-6.601483213947217,27.22692854039096,16.482529601913573,16.035512544548844,25.57730966438414,28.73979712957243,23.0,29.8556818708624
2696,0,0,19,7,2023,1,29.8556818708624,-5.7781061016154265,61.88974245504294,57.02596078241389,57.33384861820347,47.43462054166831,24.6161663902384,57.0,60.65131233298613
2697,0,0,20,7,2023,1,60.65131233298613,29.8556818708624,16.915953785753878,11.453809940690888,9.882169707962746,14.236344050121192,20.15778150922636,13.0,19.07272189594472
2698,0,0,21,7,2023,1,19.07272189594472,60.65131233298613,-0.513436161757639,0.1380816428717392,10.57043211921491,11.52206325049872,10.158121481312785,-4.0,-1.2569889816435784
2699,0,0,22,7,2023,1,-1.2569889816435784,19.07272189594472,-11.247622686824045,-5.926558564509776,-3.874039603226603,-7.56396225165519,-13.451043523548726,-13.0,-11.81544775105718
2700,0,0,23,7,2023,1,-11.81544775105718,-1.2569889816435784,-3.6844391056832815,-3.670621090783015,-8.000063018150996,-11.335580743623844,-7.284408353091579,-7.0,-3.83499588711747
2701,0,0,24,7,2023,1,-3.83499588711747,-11.81544775105718,-40.50078620148317,-35.568112935272524,-32.53654295764272,-33.97036924022045,-35.93726142009511,-42.0,-41.05328157400692
2702,0,0,1,7,2023,2,-41.05328157400692,-3.83499588711747,-54.86639356169798,-54.843255733727375,-56.80346195721645,-56.97897772358309,-56.76768737545645,-56.0,-55.16430974658536
2703,0,0,2,7,2023,2,-55.16430974658536,-41.05328157400692,-62.113308686309,-62.07013351449882,-64.12916199870496,-64.4773450356789,-63.78227793248427,-64.0,-62.3841569371094
2704,0,0,3,7,2023,2,-62.3841569371094,-55.16430974658536,-62.380956035693366,-62.19397510546654,-64.19130472068362,-64.58678916264118,-63.87647782776989,-64.0,-62.6816544992686
2705,0,0,4,7,2023,2,-62.6816544992686,-62.3841569371094,-62.374055009015805,-62.19810945852318,-64.17978854101051,-64.58362736036587,-63.89234403672724,-65.0,-62.67677000111416
2706,0,0,5,7,2023,2,-62.67677000111416,-62.6816544992686,-56.15019929567932,-56.97384790903291,-59.24667753066651,-58.48435458443134,-54.62775207673844,-59.0,-56.330775222968505
2707,0,0,6,7,2023,2,-56.330775222968505,-62.67677000111416,-36.52392434012236,-35.39870702357644,-38.89828661523487,-37.45588419632431,-30.860270392811564,-40.0,-36.8680556062126
2708,0,0,7,7,2023,2,-36.8680556062126,-56.330775222968505,-4.016919101401666,-0.624629094355984,-1.490641493038664,-2.477093065605024,-6.0893667081475655,-7.0,-3.636478336747448
2709,0,0,8,7,2023,2,-3.636478336747448,-36.8680556062126,39.92784386679313,36.5275722399204,34.6949332054915,35.2034849332269,32.44395629977289,36.0,40.436530135297176
2710,0,0,9,7,2023,2,40.436530135297176,-3.636478336747448,139.61027001186562,147.33314533022187,149.62652446017688,142.07878551988568,148.65847817498346,130.0,139.94640990966147
2711,0,0,10,7,2023,2,139.94640990966147,40.436530135297176,85.82334883564647,93.58048940564971,102.92122739049552,104.896287462575,98.49530665689264,83.0,84.51477286396815
2712,0,0,11,7,2023,2,84.51477286396815,139.94640990966147,30.43838423850872,35.08464203989484,36.20842334746485,35.05497440570711,32.039320648229555,30.0,30.446501796737632
2713,0,0,12,7,2023,2,30.446501796737632,84.51477286396815,0.3576518707467573,-4.579811138298405,-4.055575731634113,1.0562699447214297,2.9858776863519387,-2.0,1.289167920787391
2714,0,0,13,7,2023,2,1.289167920787391,30.446501796737632,13.809417061501948,15.848295067182576,16.196825793923114,16.116614121784842,10.191204681693833,12.0,14.138389110469666
2715,0,0,14,7,2023,2,14.138389110469666,1.289167920787391,-4.079525901907586,-1.4650419567617194,0.5779085047285009,-1.87471504260318,0.7303472462805426,-7.0,-4.173579734991503
2716,0,0,15,7,2023,2,-4.173579734991503,14.138389110469666,-6.186425528234264,-13.639678503416304,-15.394834161494687,-13.935917741021964,-8.61644593094269,-11.0,-5.330174125545119
2717,0,0,16,7,2023,2,-5.330174125545119,-4.173579734991503,-6.601483213947217,-7.379459267685816,-10.845456099155236,-10.711398438731832,-2.5412664549577144,-10.0,-7.40443825590648
2718,0,0,17,7,2023,2,-7.40443825590648,-5.330174125545119,-5.7781061016154265,-7.297041120158191,-9.797869306001049,-5.33094914996107,-2.3405264757078084,-8.0,-6.223229577158351
2719,0,0,18,7,2023,2,-6.223229577158351,-7.40443825590648,29.8556818708624,17.733669921972538,15.22715540474119,23.329153608200947,28.39905626213444,26.0,32.65916678014622
2720,0,0,19,7,2023,2,32.65916678014622,-6.223229577158351,60.65131233298613,57.48763359918484,57.64124112743164,50.89205264981175,27.47843424382949,57.0,58.64101846689783
2721,0,0,20,7,2023,2,58.64101846689783,32.65916678014622,19.07272189594472,11.865303699402228,9.700873007972154,12.900910958338043,19.0240839637262,15.0,21.06119235533701
2722,0,0,21,7,2023,2,21.06119235533701,58.64101846689783,-1.2569889816435784,-0.2794247764736375,9.20953469744701,11.704883296889632,9.758289170190825,-4.0,-2.008663255647724
2723,0,0,22,7,2023,2,-2.008663255647724,21.06119235533701,-11.81544775105718,-6.571381033461956,-4.20119319045191,-6.969711146506282,-12.266220242470142,-14.0,-12.397464370400884
2724,0,0,23,7,2023,2,-12.397464370400884,-2.008663255647724,-3.83499588711747,-3.5525184928267834,-6.966863293525808,-11.75101932015275,-8.265954402383878,-8.0,-4.17770825619104
2725,0,0,24,7,2023,2,-4.17770825619104,-12.397464370400884,-41.05328157400692,-36.2949359556,-32.496495785572165,-33.80904738197928,-35.82538367934375,-43.0,-41.48489135711088
2726,0,0,1,7,2023,3,-41.48489135711088,-4.17770825619104,-55.16430974658536,-54.73097378123125,-56.587593962524885,-56.916322353422174,-56.77733877406624,-56.0,-55.61128973692414
2727,0,0,2,7,2023,3,-55.61128973692414,-41.48489135711088,-62.3841569371094,-61.94613699186577,-63.80707966328141,-64.48730934979662,-63.8559854136355,-64.0,-62.78810054255211
2728,0,0,3,7,2023,3,-62.78810054255211,-55.61128973692414,-62.6816544992686,-62.09600573772229,-63.85959297662394,-64.58706192766788,-63.949999664698,-65.0,-63.11132972090457
2729,0,0,4,7,2023,3,-63.11132972090457,-62.78810054255211,-62.67677000111416,-62.10503747432038,-63.84298754172646,-64.58195024397646,-63.966568062163866,-65.0,-63.11061246680718
2730,0,0,5,7,2023,3,-63.11061246680718,-63.11132972090457,-56.330775222968505,-56.71412205285375,-58.942024937011226,-58.787793221213775,-55.29097194840861,-59.0,-56.6418428153012
2731,0,0,6,7,2023,3,-56.6418428153012,-63.11061246680718,-36.8680556062126,-35.4047594126714,-38.39815109428358,-38.01930014261994,-31.757811293396703,-40.0,-37.35737717854013
2732,0,0,7,7,2023,3,-37.35737717854013,-56.6418428153012,-3.636478336747448,-1.1807154930093566,-1.6123751749535906,-1.8705043838707904,-5.418307505845512,-7.0,-3.0509212563401578
2733,0,0,8,7,2023,3,-3.0509212563401578,-37.35737717854013,40.436530135297176,36.99251565418502,34.61398262046842,35.40361599823348,32.98726622875514,37.0,41.00580307647632
2734,0,0,9,7,2023,3,41.00580307647632,-3.0509212563401578,139.94640990966147,146.517875064499,149.88107174610838,142.48004557708603,147.24734046972688,130.0,141.2781926234349
2735,0,0,10,7,2023,3,141.2781926234349,41.00580307647632,84.51477286396815,91.85829107345086,101.60488354595785,105.57150044135422,100.0188291625908,82.0,83.47834054506379
2736,0,0,11,7,2023,3,83.47834054506379,141.2781926234349,30.446501796737632,34.64402770937295,36.22384253046934,35.2235225729603,32.79238641266013,29.0,31.00252633117257
2737,0,0,12,7,2023,3,31.00252633117257,83.47834054506379,1.289167920787391,-3.974436681828844,-4.709867131885578,0.6375624876365231,2.866240235728607,-1.0,2.244791209211822
2738,0,0,13,7,2023,3,2.244791209211822,31.00252633117257,14.138389110469666,15.615287288277132,16.064453223927025,16.943391897790335,10.943591515838122,12.0,14.810934278825178
2739,0,0,14,7,2023,3,14.810934278825178,2.244791209211822,-4.173579734991503,-2.0113040368326787,0.5644787155522737,-1.2705261202990143,-0.5281766511697897,-8.0,-3.987138612187939
2740,0,0,15,7,2023,3,-3.987138612187939,14.810934278825178,-5.330174125545119,-13.158603485735636,-14.694673447043082,-14.541217399993757,-9.879346453966496,-10.0,-5.034510792780824
2741,0,0,16,7,2023,3,-5.034510792780824,-3.987138612187939,-7.40443825590648,-6.571501009895328,-10.51629748462935,-11.697959279344037,-3.5985444698599647,-11.0,-8.37742265506001
2742,0,0,17,7,2023,3,-8.37742265506001,-5.034510792780824,-6.223229577158351,-6.6642420886488605,-9.46185231529183,-6.347623792504551,-2.053488333473048,-9.0,-6.683381127380732
2743,0,0,18,7,2023,3,-6.683381127380732,-8.37742265506001,32.65916678014622,19.142419143206453,14.476153639330391,21.140018652646013,28.397477957377337,28.0,35.318223349671825
2744,0,0,19,7,2023,3,35.318223349671825,-6.683381127380732,58.64101846689783,58.42908170896481,57.88526590079416,53.5165843920711,30.577056444890143,56.0,56.16943121429049
2745,0,0,20,7,2023,3,56.16943121429049,35.318223349671825,21.06119235533701,12.361328269513155,9.799561594342116,11.839245564531806,18.43135291737936,17.0,22.356257886525537
2746,0,0,21,7,2023,3,22.356257886525537,56.16943121429049,-2.008663255647724,-0.202733256476923,7.562450592514495,11.911866996792416,9.56292334424606,-4.0,-2.613201013175625
2747,0,0,22,7,2023,3,-2.613201013175625,22.356257886525537,-12.397464370400884,-7.622699584990648,-4.647494329569833,-6.279909961530184,-10.974004920015512,-14.0,-12.95327174712462
2748,0,0,23,7,2023,3,-12.95327174712462,-2.613201013175625,-4.17770825619104,-3.533864500021013,-6.07348464956509,-11.884789781972492,-9.09125020599116,-8.0,-4.803511665648727
2749,0,0,24,7,2023,3,-4.803511665648727,-12.95327174712462,-41.48489135711088,-37.08143173992712,-32.56918892148269,-33.57616138510454,-35.581645815494,-44.0,-41.81080053051532
2750,0,0,1,7,2023,4,-41.81080053051532,-4.803511665648727,-55.61128973692414,-54.640969279585015,-56.26560964114149,-56.855475759456965,-56.84022582749304,-56.0,-56.1426930080415
2751,0,0,2,7,2023,4,-56.1426930080415,-41.81080053051532,-62.78810054255211,-61.856448695856365,-63.418785677692846,-64.47954143339079,-63.9742894382138,-64.0,-63.264461015529065
2752,0,0,3,7,2023,4,-63.264461015529065,-56.1426930080415,-63.11132972090457,-62.03066066670221,-63.46581953363529,-64.56852746761837,-64.06992885223903,-65.0,-63.604924267155575
